-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
6.848	6.848	6.849	6.848	6.846
6.859	6.896	6.844	6.545	6.081
5.794	6.027	6.983	8.747	11.258
14.196	16.910	18.644	19.011	18.212
16.764	15.135	13.600	12.275	11.181
10.299	9.597	9.040	8.600	8.250
7.973	7.753	7.577	7.436	7.323
7.232	7.159	7.100	7.052	7.014
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
